application_uuid,apply_dts,is_night_apply,is_workday_apply,is_worktime_apply,apply_amount,apply_month,register_diffdays,tg_location,login_origin,is_reapply,address_length,mobile_company,mobile_segment,net_age,age,gender,regaud_diffdays,cid_prov_lvl,addr_prov_lvl,mobile_prov_lvl,cid_city_lvl,addr_city_lvl,bank_prov_lvl,bank_city_lvl,mobile_city_lvl,job_type,rela1_lvl,rela2_lvl,rela3_lvl,cidcity_bankcity,addrcity_bankcity,mobile_cardmobile,addrcity_mobilecity,addrcity_compcity,mobilecity_compcity,tid,target
web1282098504644388,-42365279.0,0,1,1,10571,583,-689.0,1,,,14,2,5,,29,1,-61114079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098510014470,-42451679.0,0,1,1,10572,584,-690.0,1,,,14,2,5,,29,1,-61200479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098515414899,-42538079.0,0,1,1,10573,585,-691.0,1,,,14,2,5,,29,1,-61286879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098520846153,-42624479.0,0,1,1,10574,586,-692.0,1,,,14,2,5,,29,1,-61373279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098526227582,-42710879.0,0,1,1,10575,587,-693.0,1,,,14,2,5,,29,1,-61459679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098531615764,-42797279.0,0,1,1,10576,588,-694.0,1,,,14,2,5,,29,1,-61546079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098537104434,-42883679.0,0,1,1,10577,589,-695.0,1,,,14,2,5,,29,1,-61632479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098542632003,-42970079.0,0,1,1,10578,590,-696.0,1,,,14,2,5,,29,1,-61718879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098548063097,-43056479.0,0,1,1,10579,591,-697.0,1,,,14,2,5,,29,1,-61805279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098553551429,-43142879.0,0,1,1,10580,592,-698.0,1,,,14,2,5,,29,1,-61891679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098559003298,-43229279.0,0,1,1,10581,593,-699.0,1,,,14,2,5,,29,1,-61978079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098564426135,-43315679.0,0,1,1,10582,594,-700.0,1,,,14,2,5,,29,1,-62064479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098569824531,-43402079.0,0,1,1,10583,595,-701.0,1,,,14,2,5,,29,1,-62150879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098575276659,-43488479.0,0,1,1,10584,596,-702.0,1,,,14,2,5,,29,1,-62237279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098580691550,-43574879.0,0,1,1,10585,597,-703.0,1,,,14,2,5,,29,1,-62323679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098586068787,-43661279.0,0,1,1,10586,598,-704.0,1,,,14,2,5,,29,1,-62410079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098591431339,-43747679.0,0,1,1,10587,599,-705.0,1,,,14,2,5,,29,1,-62496479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098596817305,-43834079.0,0,1,1,10588,600,-706.0,1,,,14,2,5,,29,1,-62582879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098602193765,-43920479.0,0,1,1,10589,601,-707.0,1,,,14,2,5,,29,1,-62669279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098607583029,-44006879.0,0,1,1,10590,602,-708.0,1,,,14,2,5,,29,1,-62755679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098612969598,-44093279.0,0,1,1,10591,603,-709.0,1,,,14,2,5,,29,1,-62842079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098618343470,-44179679.0,0,1,1,10592,604,-710.0,1,,,14,2,5,,29,1,-62928479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098623689636,-44266079.0,0,1,1,10593,605,-711.0,1,,,14,2,5,,29,1,-63014879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098629024886,-44352479.0,0,1,1,10594,606,-712.0,1,,,14,2,5,,29,1,-63101279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098634484045,-44438879.0,0,1,1,10595,607,-713.0,1,,,14,2,5,,29,1,-63187679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098639884924,-44525279.0,0,1,1,10596,608,-714.0,1,,,14,2,5,,29,1,-63274079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098645270104,-44611679.0,0,1,1,10597,609,-715.0,1,,,14,2,5,,29,1,-63360479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098650630055,-44698079.0,0,1,1,10598,610,-716.0,1,,,14,2,5,,29,1,-63446879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098656019835,-44784479.0,0,1,1,10599,611,-717.0,1,,,14,2,5,,29,1,-63533279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098661571789,-44870879.0,0,1,1,10600,612,-718.0,1,,,14,2,5,,29,1,-63619679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098667111726,-44957279.0,0,1,1,10601,613,-719.0,1,,,14,2,5,,29,1,-63706079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098672601480,-45043679.0,0,1,1,10602,614,-720.0,1,,,14,2,5,,29,1,-63792479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098678094750,-45130079.0,0,1,1,10603,615,-721.0,1,,,14,2,5,,29,1,-63878879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098683576069,-45216479.0,0,1,1,10604,616,-722.0,1,,,14,2,5,,29,1,-63965279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098689036709,-45302879.0,0,1,1,10605,617,-723.0,1,,,14,2,5,,29,1,-64051679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098694341700,-45389279.0,0,1,1,10606,618,-724.0,1,,,14,2,5,,29,1,-64138079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098699806204,-45475679.0,0,1,1,10607,619,-725.0,1,,,14,2,5,,29,1,-64224479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098705166334,-45562079.0,0,1,1,10608,620,-726.0,1,,,14,2,5,,29,1,-64310879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098710525965,-45648479.0,0,1,1,10609,621,-727.0,1,,,14,2,5,,29,1,-64397279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098715876591,-45734879.0,0,1,1,10610,622,-728.0,1,,,14,2,5,,29,1,-64483679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098721220641,-45821279.0,0,1,1,10611,623,-729.0,1,,,14,2,5,,29,1,-64570079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098726576538,-45907679.0,0,1,1,10612,624,-730.0,1,,,14,2,5,,29,1,-64656479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098731920891,-45994079.0,0,1,1,10613,625,-731.0,1,,,14,2,5,,29,1,-64742879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098737286979,-46080479.0,0,1,1,10614,626,-732.0,1,,,14,2,5,,29,1,-64829279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098742655150,-46166879.0,0,1,1,10615,627,-733.0,1,,,14,2,5,,29,1,-64915679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098748017565,-46253279.0,0,1,1,10616,628,-734.0,1,,,14,2,5,,29,1,-65002079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098753340369,-46339679.0,0,1,1,10617,629,-735.0,1,,,14,2,5,,29,1,-65088479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098758677610,-46426079.0,0,1,1,10618,630,-736.0,1,,,14,2,5,,29,1,-65174879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098763957211,-46512479.0,0,1,1,10619,631,-737.0,1,,,14,2,5,,29,1,-65261279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098769340796,-46598879.0,0,1,1,10620,632,-738.0,1,,,14,2,5,,29,1,-65347679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098774789335,-46685279.0,0,1,1,10621,633,-739.0,1,,,14,2,5,,29,1,-65434079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098780100247,-46771679.0,0,1,1,10622,634,-740.0,1,,,14,2,5,,29,1,-65520479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098785448861,-46858079.0,0,1,1,10623,635,-741.0,1,,,14,2,5,,29,1,-65606879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098790864955,-46944479.0,0,1,1,10624,636,-742.0,1,,,14,2,5,,29,1,-65693279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098796204132,-47030879.0,0,1,1,10625,637,-743.0,1,,,14,2,5,,29,1,-65779679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098801636749,-47117279.0,0,1,1,10626,638,-744.0,1,,,14,2,5,,29,1,-65866079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098806979123,-47203679.0,0,1,1,10627,639,-745.0,1,,,14,2,5,,29,1,-65952479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098812297785,-47290079.0,0,1,1,10628,640,-746.0,1,,,14,2,5,,29,1,-66038879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098817685019,-47376479.0,0,1,1,10629,641,-747.0,1,,,14,2,5,,29,1,-66125279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098823036244,-47462879.0,0,1,1,10630,642,-748.0,1,,,14,2,5,,29,1,-66211679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098828374182,-47549279.0,0,1,1,10631,643,-749.0,1,,,14,2,5,,29,1,-66298079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098833776209,-47635679.0,0,1,1,10632,644,-750.0,1,,,14,2,5,,29,1,-66384479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098839139169,-47722079.0,0,1,1,10633,645,-751.0,1,,,14,2,5,,29,1,-66470879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098844504575,-47808479.0,0,1,1,10634,646,-752.0,1,,,14,2,5,,29,1,-66557279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098849893921,-47894879.0,0,1,1,10635,647,-753.0,1,,,14,2,5,,29,1,-66643679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098855210124,-47981279.0,0,1,1,10636,648,-754.0,1,,,14,2,5,,29,1,-66730079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098860519100,-48067679.0,0,1,1,10637,649,-755.0,1,,,14,2,5,,29,1,-66816479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098865949019,-48154079.0,0,1,1,10638,650,-756.0,1,,,14,2,5,,29,1,-66902879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098871287584,-48240479.0,0,1,1,10639,651,-757.0,1,,,14,2,5,,29,1,-66989279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098876653573,-48326879.0,0,1,1,10640,652,-758.0,1,,,14,2,5,,29,1,-67075679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098882003906,-48413279.0,0,1,1,10641,653,-759.0,1,,,14,2,5,,29,1,-67162079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098887335189,-48499679.0,0,1,1,10642,654,-760.0,1,,,14,2,5,,29,1,-67248479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098892697423,-48586079.0,0,1,1,10643,655,-761.0,1,,,14,2,5,,29,1,-67334879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098898108957,-48672479.0,0,1,1,10644,656,-762.0,1,,,14,2,5,,29,1,-67421279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098903470454,-48758879.0,0,1,1,10645,657,-763.0,1,,,14,2,5,,29,1,-67507679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098908870858,-48845279.0,0,1,1,10646,658,-764.0,1,,,14,2,5,,29,1,-67594079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098914237855,-48931679.0,0,1,1,10647,659,-765.0,1,,,14,2,5,,29,1,-67680479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098919613951,-49018079.0,0,1,1,10648,660,-766.0,1,,,14,2,5,,29,1,-67766879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098925016129,-49104479.0,0,1,1,10649,661,-767.0,1,,,14,2,5,,29,1,-67853279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098930369835,-49190879.0,0,1,1,10650,662,-768.0,1,,,14,2,5,,29,1,-67939679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098935733646,-49277279.0,0,1,1,10651,663,-769.0,1,,,14,2,5,,29,1,-68026079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098941135559,-49363679.0,0,1,1,10652,664,-770.0,1,,,14,2,5,,29,1,-68112479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098946511177,-49450079.0,0,1,1,10653,665,-771.0,1,,,14,2,5,,29,1,-68198879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098951913751,-49536479.0,0,1,1,10654,666,-772.0,1,,,14,2,5,,29,1,-68285279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098957666519,-49622879.0,0,1,1,10655,667,-773.0,1,,,14,2,5,,29,1,-68371679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098963073691,-49709279.0,0,1,1,10656,668,-774.0,1,,,14,2,5,,29,1,-68458079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098968501595,-49795679.0,0,1,1,10657,669,-775.0,1,,,14,2,5,,29,1,-68544479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098973930966,-49882079.0,0,1,1,10658,670,-776.0,1,,,14,2,5,,29,1,-68630879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098979316531,-49968479.0,0,1,1,10659,671,-777.0,1,,,14,2,5,,29,1,-68717279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098984659902,-50054879.0,0,1,1,10660,672,-778.0,1,,,14,2,5,,29,1,-68803679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098990076280,-50141279.0,0,1,1,10661,673,-779.0,1,,,14,2,5,,29,1,-68890079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282098995475271,-50227679.0,0,1,1,10662,674,-780.0,1,,,14,2,5,,29,1,-68976479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099000911955,-50314079.0,0,1,1,10663,675,-781.0,1,,,14,2,5,,29,1,-69062879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099006308225,-50400479.0,0,1,1,10664,676,-782.0,1,,,14,2,5,,29,1,-69149279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099011654769,-50486879.0,0,1,1,10665,677,-783.0,1,,,14,2,5,,29,1,-69235679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099017032546,-50573279.0,0,1,1,10666,678,-784.0,1,,,14,2,5,,29,1,-69322079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099022450255,-50659679.0,0,1,1,10667,679,-785.0,1,,,14,2,5,,29,1,-69408479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099027859906,-50746079.0,0,1,1,10668,680,-786.0,1,,,14,2,5,,29,1,-69494879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099033214621,-50832479.0,0,1,1,10669,681,-787.0,1,,,14,2,5,,29,1,-69581279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099038594092,-50918879.0,0,1,1,10670,682,-788.0,1,,,14,2,5,,29,1,-69667679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099044034605,-51005279.0,0,1,1,10671,683,-789.0,1,,,14,2,5,,29,1,-69754079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099049402649,-51091679.0,0,1,1,10672,684,-790.0,1,,,14,2,5,,29,1,-69840479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099054839328,-51178079.0,0,1,1,10673,685,-791.0,1,,,14,2,5,,29,1,-69926879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099060214855,-51264479.0,0,1,1,10674,686,-792.0,1,,,14,2,5,,29,1,-70013279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099065625714,-51350879.0,0,1,1,10675,687,-793.0,1,,,14,2,5,,29,1,-70099679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099071028724,-51437279.0,0,1,1,10676,688,-794.0,1,,,14,2,5,,29,1,-70186079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099076387197,-51523679.0,0,1,1,10677,689,-795.0,1,,,14,2,5,,29,1,-70272479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099081799966,-51610079.0,0,1,1,10678,690,-796.0,1,,,14,2,5,,29,1,-70358879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099087158664,-51696479.0,0,1,1,10679,691,-797.0,1,,,14,2,5,,29,1,-70445279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099092555917,-51782879.0,0,1,1,10680,692,-798.0,1,,,14,2,5,,29,1,-70531679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099097908204,-51869279.0,0,1,1,10681,693,-799.0,1,,,14,2,5,,29,1,-70618079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099103275014,-51955679.0,0,1,1,10682,694,-800.0,1,,,14,2,5,,29,1,-70704479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099108684270,-52042079.0,0,1,1,10683,695,-801.0,1,,,14,2,5,,29,1,-70790879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099114041000,-52128479.0,0,1,1,10684,696,-802.0,1,,,14,2,5,,29,1,-70877279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099119441539,-52214879.0,0,1,1,10685,697,-803.0,1,,,14,2,5,,29,1,-70963679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099124807672,-52301279.0,0,1,1,10686,698,-804.0,1,,,14,2,5,,29,1,-71050079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099130196442,-52387679.0,0,1,1,10687,699,-805.0,1,,,14,2,5,,29,1,-71136479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099135522476,-52474079.0,0,1,1,10688,700,-806.0,1,,,14,2,5,,29,1,-71222879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099141018636,-52560479.0,0,1,1,10689,701,-807.0,1,,,14,2,5,,29,1,-71309279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099146439730,-52646879.0,0,1,1,10690,702,-808.0,1,,,14,2,5,,29,1,-71395679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099151783536,-52733279.0,0,1,1,10691,703,-809.0,1,,,14,2,5,,29,1,-71482079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099157148124,-52819679.0,0,1,1,10692,704,-810.0,1,,,14,2,5,,29,1,-71568479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099162573480,-52906079.0,0,1,1,10693,705,-811.0,1,,,14,2,5,,29,1,-71654879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099167907656,-52992479.0,0,1,1,10694,706,-812.0,1,,,14,2,5,,29,1,-71741279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099173313481,-53078879.0,0,1,1,10695,707,-813.0,1,,,14,2,5,,29,1,-71827679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099178733255,-53165279.0,0,1,1,10696,708,-814.0,1,,,14,2,5,,29,1,-71914079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099184086552,-53251679.0,0,1,1,10697,709,-815.0,1,,,14,2,5,,29,1,-72000479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099189449706,-53338079.0,0,1,1,10698,710,-816.0,1,,,14,2,5,,29,1,-72086879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099194826062,-53424479.0,0,1,1,10699,711,-817.0,1,,,14,2,5,,29,1,-72173279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099200185922,-53510879.0,0,1,1,10700,712,-818.0,1,,,14,2,5,,29,1,-72259679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099205572526,-53597279.0,0,1,1,10701,713,-819.0,1,,,14,2,5,,29,1,-72346079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099211020636,-53683679.0,0,1,1,10702,714,-820.0,1,,,14,2,5,,29,1,-72432479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099216432630,-53770079.0,0,1,1,10703,715,-821.0,1,,,14,2,5,,29,1,-72518879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099221801644,-53856479.0,0,1,1,10704,716,-822.0,1,,,14,2,5,,29,1,-72605279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099227195961,-53942879.0,0,1,1,10705,717,-823.0,1,,,14,2,5,,29,1,-72691679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099232548590,-54029279.0,0,1,1,10706,718,-824.0,1,,,14,2,5,,29,1,-72778079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099237906336,-54115679.0,0,1,1,10707,719,-825.0,1,,,14,2,5,,29,1,-72864479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099243324006,-54202079.0,0,1,1,10708,720,-826.0,1,,,14,2,5,,29,1,-72950879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099248676495,-54288479.0,0,1,1,10709,721,-827.0,1,,,14,2,5,,29,1,-73037279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099254090905,-54374879.0,0,1,1,10710,722,-828.0,1,,,14,2,5,,29,1,-73123679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099259460546,-54461279.0,0,1,1,10711,723,-829.0,1,,,14,2,5,,29,1,-73210079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099264863597,-54547679.0,0,1,1,10712,724,-830.0,1,,,14,2,5,,29,1,-73296479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099270263500,-54634079.0,0,1,1,10713,725,-831.0,1,,,14,2,5,,29,1,-73382879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099275586356,-54720479.0,0,1,1,10714,726,-832.0,1,,,14,2,5,,29,1,-73469279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099280974697,-54806879.0,0,1,1,10715,727,-833.0,1,,,14,2,5,,29,1,-73555679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099286366702,-54893279.0,0,1,1,10716,728,-834.0,1,,,14,2,5,,29,1,-73642079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099291731261,-54979679.0,0,1,1,10717,729,-835.0,1,,,14,2,5,,29,1,-73728479.0,6,2,6,6,6,6,5,6,1,5,4,1,0,0,0,0,0,0,,0
web1282099298133730,-55066079.0,0,1,1,10718,730,-836.0,1,,,14,2,5,,29,1,-73814879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099303606524,-55152479.0,0,1,1,10719,731,-837.0,1,,,14,2,5,,29,1,-73901279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
